,Product ID,Quantity,Sales,Profit,discount
1396,OFF-ACC-10003925,7,24.09,-37.230000000000004,withDiscount
1397,OFF-ACC-10004008,19,281.58,126.54,withOutDiscount
1397,OFF-ACC-10004008,5,29.64,-11.16,withDiscount
1398,OFF-ACC-10004182,27,241.38,52.65,withOutDiscount
1398,OFF-ACC-10004182,3,8.94,-12.03,withDiscount
1399,OFF-ACC-10004281,20,140.4,70.2,withOutDiscount
1399,OFF-ACC-10004281,3,8.424,-2.106,withDiscount
1400,OFF-ACC-10004322,25,365.25,120.0,withOutDiscount
1400,OFF-ACC-10004322,3,13.149000000000001,-16.281,withDiscount
1401,OFF-ACC-10004364,2,29.04,8.4,withOutDiscount
1401,OFF-ACC-10004364,6,34.848,-27.071999999999996,withDiscount
1402,OFF-ACC-10004430,1,16.11,5.31,withOutDiscount
1402,OFF-ACC-10004430,1,6.444,-4.356,withDiscount
1403,OFF-ACC-10004538,42,574.56,171.36,withOutDiscount
1403,OFF-ACC-10004538,6,32.832,-24.768,withDiscount
1404,OFF-ACC-10004692,18,548.64,49.14,withOutDiscount
1404,OFF-ACC-10004692,1,12.192,-15.558,withDiscount
1405,OFF-ACC-10004713,4,33.6,13.08,withOutDiscount
1405,OFF-ACC-10004713,5,13.44,-12.209999999999999,withDiscount
1406,OFF-ACC-10004748,4,55.8,17.76,withOutDiscount
1406,OFF-ACC-10004748,10,43.245,-51.855000000000004,withDiscount
1407,OFF-ACC-10004871,16,213.12,87.36,withOutDiscount
1407,OFF-ACC-10004871,3,14.652000000000001,-8.928,withDiscount
1408,OFF-ACM-10000476,18,572.9399999999999,160.38,withOutDiscount
1408,OFF-ACM-10000476,3,38.196,-30.564,withDiscount
1409,OFF-ACM-10000570,5,151.05,10.5,withOutDiscount
1409,OFF-ACM-10000570,1,9.063,-19.047,withDiscount
1410,OFF-ACM-10002045,5,249.60000000000002,124.80000000000001,withOutDiscount
1410,OFF-ACM-10002045,3,44.928000000000004,-29.951999999999998,withDiscount
1411,OFF-ACM-10002713,1,37.2,13.02,withOutDiscount
1411,OFF-ACM-10002713,1,14.88,-9.3,withDiscount
1412,OFF-ACM-10002816,14,414.53999999999996,169.67999999999998,withOutDiscount
1412,OFF-ACM-10002816,15,174.699,-87.651,withDiscount
1413,OFF-ACM-10003510,20,508.8,45.599999999999994,withOutDiscount
1413,OFF-ACM-10003510,4,40.704,-51.936,withDiscount
1414,OFF-ACM-10003591,2,87.96,19.32,withOutDiscount
1414,OFF-ACM-10003591,4,61.572,-75.708,withDiscount
1415,OFF-ACM-10003715,8,372.96000000000004,11.04,withOutDiscount
1415,OFF-ACM-10003715,4,55.944,-125.016,withDiscount
1416,OFF-ACM-10004587,11,273.24,128.37,withOutDiscount
1416,OFF-ACM-10004587,8,59.616,-45.744,withDiscount
1417,OFF-ACM-10004669,6,309.24,64.80000000000001,withOutDiscount
1417,OFF-ACM-10004669,6,123.696,-120.744,withDiscount
1418,OFF-ACM-10004895,5,135.29999999999998,32.400000000000006,withOutDiscount
1418,OFF-ACM-10004895,7,59.532,-84.528,withDiscount
1419,OFF-ADV-10000177,22,241.56,99.0,withOutDiscount
1419,OFF-ADV-10000177,1,3.294,-3.186,withDiscount
1420,OFF-ADV-10000213,2,33.42,8.34,withOutDiscount
1420,OFF-ADV-10000213,1,6.684,-5.856,withDiscount
1421,OFF-ADV-10000331,4,55.8,25.56,withOutDiscount
1421,OFF-ADV-10000331,4,19.53,-10.71,withDiscount
1422,OFF-ADV-10000551,10,135.9,0.0,withOutDiscount
1422,OFF-ADV-10000551,1,4.077,-9.513,withDiscount
1423,OFF-ADV-10001437,6,84.42,12.600000000000001,withOutDiscount
1423,OFF-ADV-10001437,2,8.442,-15.498,withDiscount
1424,OFF-ADV-10001451,2,33.48,4.32,withOutDiscount
1424,OFF-ADV-10001451,6,30.132,-57.348,withDiscount
1425,OFF-ADV-10002299,14,224.28,60.480000000000004,withOutDiscount
1425,OFF-ADV-10002299,1,4.806,-6.894,withDiscount
1426,OFF-ADV-10002549,7,98.28,21.42,withOutDiscount
1426,OFF-ADV-10002549,6,25.272,-40.608,withDiscount
1427,OFF-ADV-10003030,11,113.19,7.92,withOutDiscount
1427,OFF-ADV-10003030,9,29.840999999999998,-56.289,withDiscount
1428,OFF-ADV-10003125,5,57.0,8.55,withOutDiscount
1428,OFF-ADV-10003125,2,9.12,-10.26,withDiscount
1429,OFF-ADV-10004241,10,130.20000000000002,5.1000000000000005,withOutDiscount
1429,OFF-ADV-10004241,6,31.248,-43.812,withDiscount
1430,OFF-ADV-10004274,3,41.13,7.74,withOutDiscount
1430,OFF-ADV-10004274,2,10.968,-11.292,withDiscount
1431,OFF-ADV-10004598,15,200.70000000000002,48.150000000000006,withOutDiscount
1431,OFF-ADV-10004598,1,5.352,-4.818,withDiscount
1432,OFF-ADV-10004875,8,28.235999999999997,-24.084,withDiscount
1432,OFF-ADV-10004875,14,152.04,60.480000000000004,withOutDiscount
1433,OFF-AME-10000244,22,595.98,238.26,withOutDiscount
1433,OFF-AME-10000244,1,10.836,-5.424,withDiscount
1434,OFF-AME-10000360,2,95.04,46.56,withOutDiscount
1434,OFF-AME-10000360,1,14.256,-9.984,withDiscount
1435,OFF-AME-10000440,2,97.32,31.14,withOutDiscount
1435,OFF-AME-10000440,2,29.196,-36.984,withDiscount
1436,OFF-AME-10000851,1,11.817,-8.283,withDiscount
1436,OFF-AME-10000851,11,433.29,212.19,withOutDiscount
1437,OFF-AME-10000870,12,209.88,73.44,withOutDiscount
1437,OFF-AME-10000870,2,10.494,-12.246,withDiscount
1438,OFF-AME-10001489,2,19.752,-25.728,withDiscount
1438,OFF-AME-10001489,2,49.38,3.9,withOutDiscount
1439,OFF-AME-10001587,9,200.07,91.8,withOutDiscount
1439,OFF-AME-10001587,4,35.568,-12.552,withDiscount
1440,OFF-AME-10001641,5,74.664,-46.236,withDiscount
1440,OFF-AME-10001641,4,175.68,78.96,withOutDiscount
1441,OFF-AME-10002081,7,147.63,45.57,withOutDiscount
1441,OFF-AME-10002081,7,46.397999999999996,-55.662,withDiscount
1442,OFF-AME-10002376,8,187.92,71.28,withOutDiscount
1442,OFF-AME-10002376,1,9.396,-5.184,withDiscount
1443,OFF-AME-10002557,9,153.35999999999999,38.339999999999996,withOutDiscount
1443,OFF-AME-10002557,2,10.224,-15.336,withDiscount
1444,OFF-AME-10002652,4,22.428,-18.012,withDiscount
1444,OFF-AME-10002652,8,149.52,68.64,withOutDiscount
1445,OFF-AME-10002923,2,14.4,6.48,withOutDiscount
1445,OFF-AME-10002923,2,4.32,-3.6,withDiscount
1446,OFF-AME-10002949,10,107.4,12.6,withOutDiscount
1446,OFF-AME-10002949,4,15.036000000000001,-22.884,withDiscount
1447,OFF-AME-10003167,4,24.0,5.04,withOutDiscount
1447,OFF-AME-10003167,2,4.8,-4.68,withDiscount
1448,OFF-AP-10000005,7,1955.016,-65.184,withDiscount
1448,OFF-AP-10000005,9,2792.88,195.48,withOutDiscount
1449,OFF-AP-10000023,2,101.52,1.0,withOutDiscount
1449,OFF-AP-10000023,5,152.28,-99.02,withDiscount
1450,OFF-AP-10000026,12,731.64,212.1755,withOutDiscount
1450,OFF-AP-10000026,15,512.148,-137.18230000000003,withDiscount
1451,OFF-AP-10000027,12,162.96,48.888000000000005,withOutDiscount
1451,OFF-AP-10000027,2,5.432,-13.58,withDiscount
1452,OFF-AP-10000039,1,56.349,7.509,withDiscount
1452,OFF-AP-10000039,2,125.22,27.54,withOutDiscount
1453,OFF-AP-10000043,2,108.42,43.32,withOutDiscount
1453,OFF-AP-10000043,7,330.139,102.28890000000001,withDiscount
1454,OFF-AP-10000055,11,71.456,-178.64,withDiscount
1454,OFF-AP-10000055,6,194.88,58.464,withOutDiscount
1455,OFF-AP-10000108,4,1245.02,62.184,withDiscount
1455,OFF-AP-10000108,4,2075.04,892.2,withOutDiscount
1456,OFF-AP-10000124,3,4.992,-12.9792,withDiscount
1456,OFF-AP-10000124,4,33.28,9.3184,withOutDiscount
1457,OFF-AP-10000159,10,343.84000000000003,38.682,withDiscount
1457,OFF-AP-10000159,5,214.9,62.321,withOutDiscount
1458,OFF-AP-10000172,9,374.049,-1.791000000000004,withDiscount
1458,OFF-AP-10000172,6,325.26,74.7,withOutDiscount
1459,OFF-AP-10000179,10,1157.758,137.64180000000002,withDiscount
1459,OFF-AP-10000179,22,6948.32,210.095,withOutDiscount
1460,OFF-AP-10000226,3,184.194,81.864,withDiscount
1460,OFF-AP-10000226,7,477.54,238.77,withOutDiscount
1461,OFF-AP-10000228,4,260.52,98.88,withOutDiscount
1461,OFF-AP-10000228,10,429.85799999999995,25.758000000000003,withDiscount
1462,OFF-AP-10000240,2,21.392,-54.5496,withDiscount
1462,OFF-AP-10000240,14,748.72,217.1288,withOutDiscount
1463,OFF-AP-10000252,5,46.8,8.774999999999999,withDiscount
1463,OFF-AP-10000252,7,81.9,28.665,withOutDiscount
1464,OFF-AP-10000261,1,21.684,-5.076,withDiscount
1464,OFF-AP-10000261,4,144.56,37.52,withOutDiscount
1465,OFF-AP-10000263,2,311.07,-292.41,withDiscount
1465,OFF-AP-10000263,2,622.14,18.66,withOutDiscount
1466,OFF-AP-10000304,5,1609.794,486.56399999999996,withDiscount
1466,OFF-AP-10000304,6,1840.68,846.54,withOutDiscount
1467,OFF-AP-10000330,8,3904.84,1518.528,withDiscount
1467,OFF-AP-10000330,5,2711.7,1220.25,withOutDiscount
1468,OFF-AP-10000358,13,72.688,-47.1174,withDiscount
1468,OFF-AP-10000358,28,363.44,105.3976,withOutDiscount
1469,OFF-AP-10000382,1,60.0,19.8,withOutDiscount
1469,OFF-AP-10000382,3,149.39999999999998,28.799999999999997,withDiscount
1470,OFF-AP-10000391,14,489.086,164.846,withDiscount
1470,OFF-AP-10000391,7,294.63,132.51,withOutDiscount
1471,OFF-AP-10000407,3,845.904,74.004,withDiscount
1471,OFF-AP-10000407,24,8459.04,2283.84,withOutDiscount
1472,OFF-AP-10000415,7,537.516,220.836,withDiscount
1472,OFF-AP-10000415,2,170.64,80.16,withOutDiscount
1473,OFF-AP-10000486,9,3988.892,592.836,withDiscount
1473,OFF-AP-10000486,2,1078.08,323.4,withOutDiscount
1474,OFF-AP-10000490,5,182.7566,19.8561,withDiscount
1474,OFF-AP-10000490,6,260.46,64.98,withOutDiscount
1475,OFF-AP-10000510,2,69.498,6.138,withDiscount
1475,OFF-AP-10000510,5,193.05,34.65,withOutDiscount
1476,OFF-AP-10000528,5,215.20800000000003,17.907999999999998,withDiscount
1476,OFF-AP-10000528,2,119.56,40.64,withOutDiscount
1477,OFF-AP-10000576,21,1236.58,328.0954,withOutDiscount
1477,OFF-AP-10000576,8,774.272,48.392,withDiscount
1478,OFF-AP-10000615,4,172.14,13.739999999999998,withDiscount
1478,OFF-AP-10000615,2,114.76,35.56,withOutDiscount
1479,OFF-AP-10000621,5,622.14,82.94,withDiscount
1479,OFF-AP-10000621,7,1451.6599999999999,696.78,withOutDiscount
1480,OFF-AP-10000639,4,563.192,-88.568,withDiscount
1480,OFF-AP-10000639,11,2212.54,420.2,withOutDiscount
1481,OFF-AP-10000647,7,3303.7200000000003,0.0,withDiscount
1481,OFF-AP-10000647,7,3670.8,367.08,withOutDiscount
1482,OFF-AP-10000675,15,6647.9039999999995,-405.3960000000001,withDiscount
1482,OFF-AP-10000675,9,4864.32,632.34,withOutDiscount
1483,OFF-AP-10000692,10,162.16000000000003,16.216,withDiscount
1483,OFF-AP-10000692,9,182.43,51.080400000000004,withOutDiscount
1484,OFF-AP-10000696,11,83.636,-22.639400000000002,withDiscount
1484,OFF-AP-10000696,19,273.98,90.41340000000001,withOutDiscount
1485,OFF-AP-10000729,1,526.08,173.58,withOutDiscount
1485,OFF-AP-10000729,22,8133.195000000001,378.1970000000001,withDiscount
1486,OFF-AP-10000802,9,1871.3600000000001,-144.192,withDiscount
1486,OFF-AP-10000802,7,2147.46,579.81,withOutDiscount
1487,OFF-AP-10000804,6,26.88,6.72,withOutDiscount
1487,OFF-AP-10000804,12,34.944,-5.376,withDiscount
1488,OFF-AP-10000825,2,137.22,48.0,withOutDiscount
1488,OFF-AP-10000825,9,555.741,154.251,withDiscount
1489,OFF-AP-10000828,8,615.332,-427.1128,withDiscount
1489,OFF-AP-10000828,13,2352.74,658.767,withOutDiscount
1490,OFF-AP-10000864,2,899.208,79.908,withDiscount
1490,OFF-AP-10000864,4,1998.24,359.64,withOutDiscount
1491,OFF-AP-10000873,9,1243.044,39.384,withDiscount
1491,OFF-AP-10000873,7,1318.38,382.2,withOutDiscount
1492,OFF-AP-10000891,4,262.24,-104.896,withDiscount
1492,OFF-AP-10000891,17,2229.04,668.712,withOutDiscount
1493,OFF-AP-10000900,5,152.512,-18.4875,withDiscount
1493,OFF-AP-10000900,3,110.25,7.65,withOutDiscount
1494,OFF-AP-10000904,10,345.5808,38.380799999999994,withDiscount
1494,OFF-AP-10000904,9,354.24,77.76,withOutDiscount
1495,OFF-AP-10000935,6,278.64,3.06,withDiscount
1495,OFF-AP-10000935,5,258.0,28.35,withOutDiscount
1496,OFF-AP-10000938,10,807.84,80.784,withDiscount
1496,OFF-AP-10000938,14,1413.72,395.842,withOutDiscount
1497,OFF-AP-10000977,5,309.825,-2.1449999999999996,withDiscount
1497,OFF-AP-10000977,6,545.94,114.48,withOutDiscount
1498,OFF-AP-10000981,2,68.79,-39.93,withDiscount
1498,OFF-AP-10000981,4,275.16,57.72,withOutDiscount
1499,OFF-AP-10001005,5,346.06,82.58250000000001,withDiscount
1499,OFF-AP-10001005,18,1415.7,467.18149999999997,withOutDiscount
1500,OFF-AP-10001018,7,2152.2780000000002,648.5010000000001,withDiscount
1500,OFF-AP-10001018,1,494.22,217.44,withOutDiscount
1501,OFF-AP-10001041,5,1510.96,509.86,withDiscount
1501,OFF-AP-10001041,13,4910.62,2307.76,withOutDiscount
1502,OFF-AP-10001058,5,1119.24,83.943,withDiscount
1502,OFF-AP-10001058,16,4095.3199999999997,1101.647,withOutDiscount
1503,OFF-AP-10001099,8,4088.88,-90.96,withDiscount
1503,OFF-AP-10001099,2,1135.8,90.84,withOutDiscount
1504,OFF-AP-10001103,5,1209.84,241.89,withDiscount
1504,OFF-AP-10001103,2,604.92,217.74,withOutDiscount
1505,OFF-AP-10001130,3,205.578,82.188,withDiscount
1505,OFF-AP-10001130,2,152.28,70.02,withOutDiscount
1506,OFF-AP-10001169,1,248.94,2.76,withDiscount
1506,OFF-AP-10001169,9,2489.4,273.78,withOutDiscount
1507,OFF-AP-10001190,2,948.618,421.578,withDiscount
1507,OFF-AP-10001190,3,1581.03,790.47,withOutDiscount
1508,OFF-AP-10001205,13,305.088,-204.845,withDiscount
1508,OFF-AP-10001205,27,1470.96,411.8694,withOutDiscount
1509,OFF-AP-10001233,8,386.467,124.1472,withDiscount
1509,OFF-AP-10001233,5,287.55,123.6,withOutDiscount
1510,OFF-AP-10001242,7,160.96,-233.392,withDiscount
1510,OFF-AP-10001242,13,1046.24,313.87199999999996,withOutDiscount
1511,OFF-AP-10001254,5,302.31600000000003,87.3663,withDiscount
1511,OFF-AP-10001254,13,916.11,357.24,withOutDiscount
1512,OFF-AP-10001266,18,1345.734,523.314,withDiscount
1512,OFF-AP-10001266,3,249.21,112.14,withOutDiscount
1513,OFF-AP-10001271,2,81.568,7.1372,withDiscount
1513,OFF-AP-10001271,17,866.66,233.9982,withOutDiscount
1514,OFF-AP-10001274,2,511.396,160.156,withDiscount
1514,OFF-AP-10001274,3,924.21,397.35,withOutDiscount
1515,OFF-AP-10001293,7,131.136,-75.4032,withDiscount
1515,OFF-AP-10001293,23,942.54,263.9112,withOutDiscount
1516,OFF-AP-10001299,5,1256.44,488.595,withDiscount
1516,OFF-AP-10001299,3,837.63,376.92,withOutDiscount
1517,OFF-AP-10001303,2,7.96,-13.93,withDiscount
1517,OFF-AP-10001303,7,139.3,62.684999999999995,withOutDiscount
1518,OFF-AP-10001305,11,2893.545,782.542,withDiscount
1518,OFF-AP-10001305,6,1799.1,647.64,withOutDiscount
1519,OFF-AP-10001335,2,137.896,18.2562,withDiscount
1519,OFF-AP-10001335,4,332.28,93.0,withOutDiscount
1520,OFF-AP-10001394,10,1379.7,170.1,withDiscount
1520,OFF-AP-10001394,3,567.0,204.12,withOutDiscount
1521,OFF-AP-10001458,6,235.872,-82.608,withDiscount
1521,OFF-AP-10001458,5,327.6,62.2,withOutDiscount
1522,OFF-AP-10001469,9,300.312,33.7851,withDiscount
1522,OFF-AP-10001469,11,458.81,133.0549,withOutDiscount
1523,OFF-AP-10001492,6,41.376,3.1032,withDiscount
1523,OFF-AP-10001492,35,301.7,78.44200000000001,withOutDiscount
1524,OFF-AP-10001504,9,450.327,43.7076,withDiscount
1524,OFF-AP-10001504,3,199.26,63.72,withOutDiscount
1525,OFF-AP-10001510,2,502.578,-55.842,withDiscount
1525,OFF-AP-10001510,5,1396.05,0.0,withOutDiscount
1526,OFF-AP-10001529,13,610.481,212.291,withDiscount
1526,OFF-AP-10001529,2,111.3,50.04,withOutDiscount
1527,OFF-AP-10001548,5,168.78,16.78,withDiscount
1527,OFF-AP-10001548,20,1125.2,517.1999999999999,withOutDiscount
1528,OFF-AP-10001559,12,1013.267,234.5868,withDiscount
1528,OFF-AP-10001559,6,589.68,200.34,withOutDiscount
1529,OFF-AP-10001563,15,417.788,-99.589,withDiscount
1529,OFF-AP-10001563,11,534.38,154.9702,withOutDiscount
1530,OFF-AP-10001564,2,93.032,-251.186,withDiscount
1530,OFF-AP-10001564,4,930.32,241.884,withOutDiscount
1531,OFF-AP-10001565,4,60.864000000000004,-26.416,withDiscount
1531,OFF-AP-10001565,7,177.51999999999998,24.779999999999998,withOutDiscount
1532,OFF-AP-10001567,21,1719.711,610.9110000000001,withDiscount
1532,OFF-AP-10001567,5,454.95,190.95,withOutDiscount
1533,OFF-AP-10001568,8,419.472,158.352,withDiscount
1533,OFF-AP-10001568,4,233.04,102.48,withOutDiscount
1534,OFF-AP-10001617,8,316.32,-68.64,withDiscount
1534,OFF-AP-10001617,18,1186.2,320.04,withOutDiscount
1535,OFF-AP-10001621,19,7698.212,-1034.181,withDiscount
1535,OFF-AP-10001621,10,677.4,155.7,withOutDiscount
1536,OFF-AP-10001623,16,5439.46,-3173.184,withDiscount
1536,OFF-AP-10001623,4,2266.44,113.28,withOutDiscount
1537,OFF-AP-10001626,5,3.89,-10.503,withDiscount
1537,OFF-AP-10001626,12,46.68,12.136800000000001,withOutDiscount
1538,OFF-AP-10001670,18,1066.8645,-89.81580000000001,withDiscount
1538,OFF-AP-10001670,17,1137.81,45.39,withOutDiscount
1539,OFF-AP-10001682,8,225.504,-71.45599999999999,withDiscount
1539,OFF-AP-10001682,18,845.64,177.48,withOutDiscount
1540,OFF-AP-10001723,2,76.248,-8.912,withDiscount
1540,OFF-AP-10001723,6,381.24,125.76,withOutDiscount
1541,OFF-AP-10001776,10,2582.029,-5.695999999999998,withDiscount
1541,OFF-AP-10001776,13,4420.54,1268.52,withOutDiscount
1542,OFF-AP-10001805,6,464.778,170.298,withDiscount
1542,OFF-AP-10001805,2,172.14,73.98,withOutDiscount
1543,OFF-AP-10001824,22,3815.0044,-62.85600000000002,withDiscount
1543,OFF-AP-10001824,4,2249.16,224.88,withOutDiscount
1544,OFF-AP-10001882,12,513.402,62.321999999999996,withDiscount
1544,OFF-AP-10001882,10,626.1,250.2,withOutDiscount
1545,OFF-AP-10001885,4,76.16,-25.04,withDiscount
1545,OFF-AP-10001885,18,489.6,34.2,withOutDiscount
1546,OFF-AP-10001905,4,280.42600000000004,3.2256,withDiscount
1546,OFF-AP-10001905,4,333.84,56.64,withOutDiscount
1547,OFF-AP-10001916,3,242.109,-16.191,withDiscount
1547,OFF-AP-10001916,4,358.68,14.28,withOutDiscount
1548,OFF-AP-10001931,8,2768.728,735.529,withDiscount
1548,OFF-AP-10001931,19,6910.28,2700.9,withOutDiscount
1549,OFF-AP-10001947,19,69.616,-177.5208,withDiscount
1549,OFF-AP-10001947,12,219.84,63.7536,withOutDiscount
1550,OFF-AP-10001962,3,20.136,1.2585,withDiscount
1550,OFF-AP-10001962,25,209.75,52.4375,withOutDiscount
1551,OFF-AP-10002017,4,222.4067,2.5668,withDiscount
1551,OFF-AP-10002017,7,468.92999999999995,84.21000000000001,withOutDiscount
1552,OFF-AP-10002057,6,330.966,73.386,withDiscount
1552,OFF-AP-10002057,4,245.16,73.44,withOutDiscount
1553,OFF-AP-10002082,9,130.68,3.2669999999999995,withDiscount
1553,OFF-AP-10002082,5,108.9,38.115,withOutDiscount
1554,OFF-AP-10002090,4,1730.45,450.04999999999995,withDiscount
1554,OFF-AP-10002090,14,7001.82,2520.42,withOutDiscount
1555,OFF-AP-10002104,6,1666.66,18.396,withDiscount
1555,OFF-AP-10002104,10,3086.3999999999996,339.3,withOutDiscount
1556,OFF-AP-10002118,5,832.64,72.856,withDiscount
1556,OFF-AP-10002118,9,1873.44,505.8284,withOutDiscount
1557,OFF-AP-10002128,16,1084.1309999999999,386.93100000000004,withDiscount
1557,OFF-AP-10002128,3,224.55,112.23,withOutDiscount
1558,OFF-AP-10002134,5,308.745,-20.655,withDiscount
1558,OFF-AP-10002134,1,68.61,2.73,withOutDiscount
1559,OFF-AP-10002165,2,57.432,-25.848,withDiscount
1559,OFF-AP-10002165,7,335.02,43.54,withOutDiscount
1560,OFF-AP-10002186,3,230.364,-5.166,withDiscount
1560,OFF-AP-10002186,5,426.6,34.05,withOutDiscount
1561,OFF-AP-10002191,10,437.85400000000004,5.998000000000005,withDiscount
1561,OFF-AP-10002191,5,299.9,83.97200000000001,withOutDiscount
1562,OFF-AP-10002222,3,20.808,1.8207,withDiscount
1562,OFF-AP-10002222,10,86.7,23.409,withOutDiscount
1563,OFF-AP-10002226,5,421.176,-28.074,withDiscount
1563,OFF-AP-10002226,3,289.8,20.25,withOutDiscount
1564,OFF-AP-10002229,3,190.269,14.769,withDiscount
1564,OFF-AP-10002229,5,352.35,59.849999999999994,withOutDiscount
1565,OFF-AP-10002238,2,68.79,-64.71,withDiscount
1565,OFF-AP-10002238,9,619.11,18.36,withOutDiscount
1566,OFF-AP-10002244,13,5909.51,1536.83,withDiscount
1566,OFF-AP-10002244,7,3622.29,1267.77,withOutDiscount
1567,OFF-AP-10002283,7,490.306,70.7259,withDiscount
1567,OFF-AP-10002283,5,421.95,122.25,withOutDiscount
1568,OFF-AP-10002287,14,48.944,3.6708,withDiscount
1568,OFF-AP-10002287,8,34.96,9.0896,withOutDiscount
1569,OFF-AP-10002311,15,626.171,48.16699999999999,withDiscount
1569,OFF-AP-10002311,11,756.9100000000001,333.0408,withOutDiscount
1570,OFF-AP-10002312,15,5521.566999999999,-648.8358999999999,withDiscount
1570,OFF-AP-10002312,5,2636.85,580.05,withOutDiscount
1571,OFF-AP-10002317,7,1402.464,70.084,withDiscount
1571,OFF-AP-10002317,8,2671.36,1148.64,withOutDiscount
1572,OFF-AP-10002326,17,4018.915,-752.143,withDiscount
1572,OFF-AP-10002326,1,280.65,0.0,withOutDiscount
1573,OFF-AP-10002330,16,6299.84,912.324,withDiscount
1573,OFF-AP-10002330,22,11947.98,4540.139999999999,withOutDiscount
1574,OFF-AP-10002344,1,123.756,-20.644,withDiscount
1574,OFF-AP-10002344,1,206.26,61.86,withOutDiscount
1575,OFF-AP-10002350,8,120.576,12.0576,withDiscount
1575,OFF-AP-10002350,21,395.64000000000004,110.7792,withOutDiscount
1576,OFF-AP-10002360,10,260.52,-113.08,withDiscount
1576,OFF-AP-10002360,5,217.1,30.3,withOutDiscount
1577,OFF-AP-10002371,7,581.238,186.648,withDiscount
1577,OFF-AP-10002371,25,2471.25,1062.0,withOutDiscount
1578,OFF-AP-10002397,7,1889.06,482.685,withDiscount
1578,OFF-AP-10002397,9,2698.65,890.46,withOutDiscount
1579,OFF-AP-10002403,10,272.86199999999997,-52.812,withDiscount
1579,OFF-AP-10002403,4,176.04,45.7704,withOutDiscount
1580,OFF-AP-10002413,6,183.87,-55.17,withDiscount
1580,OFF-AP-10002413,3,183.87,64.35,withOutDiscount
1581,OFF-AP-10002425,2,532.864,-13.336,withDiscount
1581,OFF-AP-10002425,5,1665.2,299.7,withOutDiscount
1582,OFF-AP-10002439,7,184.522,-183.1026,withDiscount
1582,OFF-AP-10002439,21,1180.65,236.39,withOutDiscount
1583,OFF-AP-10002457,13,941.85,-51.27799999999999,withDiscount
1583,OFF-AP-10002457,7,732.55,197.78799999999998,withOutDiscount
1584,OFF-AP-10002495,5,266.815,49.64,withDiscount
1584,OFF-AP-10002495,3,186.15,55.845,withOutDiscount
1585,OFF-AP-10002518,9,747.516,-389.7762,withDiscount
1585,OFF-AP-10002518,12,2135.76,619.37,withOutDiscount
